Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
607050,"3138FM 7 16,17    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,187700,0,289600,408 WINDSOR AVE. N.W.,,,TV,2016
607060,"3138FM 7 18    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,72600,0,165600,406 WINDSOR AVE. NW,,,TV,2016
607070,"3138FM 7 19    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,85900,86100,0,172000,404 WINDSOR AVE. N.W.,,,TV,2016
607080,"3138FM 7 20    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,83000,205500,0,288500,402 WINDSOR AVE. N.W.,,,TV,2016
607510,"7556JK 7 1    SE-12-20-3-5    8,880 Sq. Feet",T,2,Residential,I  Individual,103700,184900,0,288600,401 EDGAR AVE. N.W.,,,TV,2016
607520,"7556JK 7 2    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,171800,0,273700,403 EDGAR AVE. N.W.,,,TV,2016
607530,"7556JK 7 3    SE-12-20-3-5    7,800 Sq. Feet",T,2,Residential,I  Individual,99700,181300,0,281000,405 EDGAR AVE. N.W.,,,TV,2016
607540,"7556JK 7 4    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,173400,0,270900,407 EDGAR AVE. N.W.,,,TV,2016
607550,"7556JK 7 5    SE-12-20-3-5    7,800 Sq. Feet",T,2,Residential,I  Individual,99700,154600,0,254300,409 EDGAR AVE. N.W.,,,TV,2016
607560,"7556JK 7 6    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,169100,0,266600,411 EDGAR AVE. N.W.,,,TV,2016
607570,"7556JK 7 7    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,249100,0,351000,413 EDGAR AVE. N.W.,,,TV,2016
607580,"7556JK 7 8    SE-12-20-3-5    8,880 Sq. Feet",T,2,Residential,I  Individual,103700,188200,0,291900,415 EDGAR AVE. N.W.,,,TV,2016
608010,"3603FD 8 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,193800,0,286800,124 GEORGE ST. N.W.,,,TV,2016
608020,"3603FD 8 2    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,149100,0,242100,304 WINDSOR AVE. N.W.,,,TV,2016
608030,"3603FD 8 3,4    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,110600,139600,0,250200,306 WINDSOR AVE. N.W.,,,TV,2016
608040,"3603FD 8 5,6    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,110600,191100,0,301700,310 WINDSOR AVE. N.W.,,,TV,2016
608050,"3603FD 8 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,88100,0,181100,314 WINDSOR AVE. N.W.,,,TV,2016
608060,"3603FD 8 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,38800,0,131800,316 WINDSOR AVE. N.W.,,,TV,2016
608070,"3603FD 8 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,200800,0,293800,318 WINDSOR AVE. N.W.,,,TV,2016
608080,"3603FD 8 10,11    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,C  Corporation,110600,113700,0,224300,322 WINDSOR AVE. N.W.,,,TV,2016
608100,"3603FD 8 12    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,93000,209400,0,302400,324 WINDSOR AVE. NW,,,TV,2016
608110,"3603FD 8 13    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,93700,0,191200,326 WINDSOR AVE. N.W.,,,TV,2016
608120,"1236FK 8 14    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,110600,238900,0,349500,301 EDGAR AVE. N.W.,,,TV,2016
608130,"5676JK 8 15    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,158600,0,262800,305 EDGAR AVE. N.W.,,,TV,2016
608140,"5676JK 8 16    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,193100,0,297300,307 EDGAR AVE. N.W.,,,TV,2016
608150,"5676JK 8 17    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,181700,0,283600,309 EDGAR AVE. N.W.,,,TV,2016
608160,"5676JK 8 18    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,179600,0,277100,311 EDGAR AVE. N.W.,,,TV,2016
608170,"5676JK 8 19    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,176700,0,278600,313 EDGAR AVE. NW,,,TV,2016
608180,"5676JK 8 20    SE-12-20-3-5    8,100 Sq. Feet",T,2,Residential,I  Individual,100800,143800,0,244600,315 EDGAR AVE. N.W.,,,TV,2016
608185,"5676JK 8 21    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,163300,0,267500,317 EDGAR AVE. N.W.,,,TV,2016
608190,"5676JK 8 22    SE-12-20-3-5    9,000 Sq. Feet",T,2,Residential,I  Individual,104200,256100,0,360300,319 EDGAR AVE. N.W.,,,TV,2016
609010,"3603FD 9 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,67400,0,151800,202 WINDSOR AVE. N.W.,,,TV,2016
609020,"3603FD 9 2    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,158600,0,243000,204 WINDSOR AVE. N.W.,,,TV,2016
609030,"3603FD 9 E42'3    SE-12-20-3-5    5,040 Sq. Feet",T,2,Residential,I  Individual,74100,74400,0,148500,206 WINDSOR AVE. N.W.,,,TV,2016
609040,"3603FD 9 W3,4    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,87600,187500,0,275100,208 WINDSOR AVE. N.W.,,,TV,2016
609050,"3603FD 9 5    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,87600,187100,0,274700,210 WINDSOR AVE. N.W.,,,TV,2016
609060,"3603FD 9 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,125100,0,209500,212 WINDSOR AVE. N.W.,,,TV,2016
609070,"3603FD 9 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,79900,0,164300,214 WINDSOR AVE. N.W.,,,TV,2016
609075,"3603FD 9 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,C  Corporation,92800,234900,0,327700,216 WINDSOR AVE. N.W.,,,TV,2016
609080,"3603FD 9 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,243400,0,327800,218 WINDSOR AVE. N.W.,,,TV,2016
609090,"3603FD 9 E10    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,54400,145100,0,199500,220A WINDSOR AVE. N.W.,,,TV,2016
609100,"3603FD 9 W10    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,54400,138000,0,192400,220B WINDSOR AVE. N.W.,,,TV,2016
609110,"3603FD 9 E11    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,54400,138500,0,192900,222A WINDSOR AVE. N.W.,,,TV,2016
609120,"3603FD 9 W11    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,54400,135600,0,190000,222B WINDSOR AVE. N.W.,,,TV,2016
609130,"3603FD 9 12,13    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,115000,144100,0,259100,224 WINDSOR AVE. N.W.,,,TV,2016
609150,"3603FD 9 14    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,147200,0,231600,225 EDGAR AVE. N.W.,,,TV,2016
609160,"3603FD 9 W15    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,50100,107000,0,157100,223B EDGAR AVE. N.W.,,,TV,2016
609170,"3603FD 9 E15    SE-12-20-3-5    3,000 Sq. Feet",T,2,Residential,I  Individual,50100,104800,0,154900,223A EDGAR AVE. N.W.,,,TV,2016
609175,"3603FD 9 16    SE-12-20-3-5    6,000 Sq. Feet    50' X 120'",T,2,Residential,I  Individual,84400,177600,0,262000,221 Edgar Avenue N.W.,,,TV,2016
609180,"3603FD 9 17    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,164500,0,248900,219 EDGAR AVE. N.W.,,,TV,2016
609190,"3603FD 9 18    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,164500,0,248900,217 EDGAR AVE. N.W.,,,TV,2016
609200,"3603FD 9 19    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,185600,0,270000,215 EDGAR AVE. NW,,,TV,2016
609210,"3603FD 9 20    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,171900,0,256300,213 EDGAR AVE. N.W.,,,TV,2016
609220,"3603FD 9 21    SE-12-20-3-5    6,960 Sq. Feet",T,2,Residential,I  Individual,87600,129000,0,216600,211 EDGAR AVE. N.W.,,,TV,2016
609230,"3603FD 9 22    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,44500,0,128900,209 EDGAR AVE. NW,,,TV,2016
609240,"3603FD 9 23    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,103300,0,187700,207 EDGAR AVE. N.W.,,,TV,2016
609250,"3603FD 9 24    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,103700,0,188100,205 EDGAR AVE. N.W.,,,TV,2016
609260,"3603FD 9 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,208900,0,293300,203 EDGAR AVE. N.W.,,,TV,2016
609270,"3603FD 9 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,198800,0,283200,136 HUBERT ST. N.W.,,,TV,2016
610010,"1236FK 10 1    SE-12-20-3-5    4,680 Sq. Feet",T,2,Residential,I  Individual,70200,188100,0,258300,102 WINDSOR AVE. N.W.,,,TV,2016
610020,"1236FK 10 2    SE-12-20-3-5    4,680 Sq. Feet    40' X 117' = 4680",T,2,Residential,I  Individual,77300,36800,0,114100,104 WINDSOR AVE. N.W.,,,TV,2016
610030,"1236FK 10 3    SE-12-20-3-5    6,000 Sq. Feet    Lot = 50' X 120'",T,2,Residential,I  Individual,84400,104200,0,188600,106 WINDSOR AVE. N.W.,,,TV,2016
610040,"1236FK 10 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,161100,0,245500,108 WINDSOR AVE. N.W.,,,TV,2016
610050,"1236FK 10 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,167200,0,251600,110 WINDSOR AVE. N.W.,,,TV,2016
610060,"1236FK 10 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,70600,0,155000,112 WINDSOR AVE. N.W.,,,TV,2016
610070,"1236FK 10 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,185000,0,269400,114 WINDSOR AVE. N.W.,,,TV,2016
610080,"1236FK 10 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,88000,0,172400,133 EDGAR AVE. N.W.,,,TV,2016
610090,"1236FK 10 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,83400,0,167800,129 EDGAR AVE. N.W.,,,TV,2016
610100,"1236FK 10 10    SE-12-20-3-5    6,000 Sq. Feet    50' X 120' Lot Size",T,2,Residential,C  Corporation,84400,42000,0,126400,125 EDGAR AVE. N.W.,,,TV,2016
610110,"1236FK 10 11    SE-12-20-3-5    6,000 Sq. Feet    50' X 120' = 6000ft2",T,3,Commercial,I  Individual,67700,82200,0,149900,121 EDGAR AVE. N.W.,,,TV,2016
610115,"9311440 0 1    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,68600,161900,0,230500,109 EDGAR AVE. N.W.,,,TV,2016
610120,"9311440 0 2    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,68600,161900,0,230500,111 EDGAR AVE. N.W.,,,TV,2016
610125,"9311440 0 3    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,68600,167300,0,235900,113 EDGAR AVE. N.W.,,,TV,2016
610130,"9311440 0 4    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,68600,167300,0,235900,115 EDGAR AVE. N.W.,,,TV,2016
611010,"2229EW 11 1    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,209200,0,294600,202 EDGAR AVE. N.W.,,,TV,2016
611020,"9911741 11 25    SE-12-20-3-5    6,000 Sq. Feet    50'X120'",T,2,Residential,I  Individual,84400,173600,0,258000,204 EDGAR AVE. N.W.,,,TV,2016
611025,"9911741 11 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,67500,19900,0,87400,206 EDGAR AVE. N.W.,,,TV,2016
611030,"3603FD 11 3    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,85200,0,170600,208 EDGAR AVE. N.W.,,,TV,2016
611040,"3603FD 11 4    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,171600,0,257000,210 EDGAR AVE. N.W.,,,TV,2016
611050,"3603FD 11 5    SE-12-20-3-5    7,310 Sq. Feet",T,2,Residential,I  Individual,88800,120500,0,209300,212 EDGAR AVE. N.W.,,,TV,2016
611060,"3603FD 11 6    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,53200,0,138600,214 EDGAR AVE. N.W.,,,TV,2016
611070,"3603FD 11 7    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,90300,0,175700,216 EDGAR AVE. N.W.,,,TV,2016
611080,"3603FD 11 8    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,82200,0,167600,218 EDGAR AVE. N.W.,,,TV,2016
611090,"3603FD 11 9    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,70600,0,156000,220 EDGAR AVE. N.W.,,,TV,2016
611100,"3603FD 11 10    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,174700,0,260100,222 EDGAR AVE. N.W.,,,TV,2016
611110,"3603FD 11 11    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,130400,0,215800,224 EDGAR AVE. NW,,,TV,2016
611120,"3603FD 11 12    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,85400,133700,0,219100,226 EDGAR AVE. N.W.,,,TV,2016
611130,"3603FD 11 13,14    SE-12-20-3-5    12,900 Sq. Feet    2 - 50' X 129' = 12,900ft2",T,2,Residential,I  Individual,111600,230800,0,342400,227 GEORGE ST. N.W.,,,TV,2016
611140,"3603FD 11 15    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,202300,0,288200,221 FRONTENAC AVE. N.W.,,,TV,2016
611150,"3603FD 11 16    SE-12-20-3-5    7,480 Sq. Feet",T,2,Residential,I  Individual,89400,200600,0,290000,219 FRONTENAC AVE. N.W.,,,TV,2016
611160,"3603FD 11 17    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,156900,0,242800,217 FRONTENAC AVE. N.W.,,,TV,2016
611170,"3603FD 11 18    SE-12-20-3-5    6,450 Sq. Feet    50' X 129' = 6450ft2",T,2,Residential,I  Individual,85900,195300,0,281200,215 FRONTENAC AVE. N.W.,,,TV,2016
611180,"3603FD 11 W19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,54500,119500,0,174000,213B FRONTENAC AVE. N.W.,,,TV,2016
611190,"3603FD 11 E19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,54500,111500,0,166000,213A FRONTENAC AVE. N.W.,,,TV,2016
611200,"3603FD 11 20,P21    SE-12-20-3-5    9,100 Sq. Feet    70' X 130' Lot Area",T,2,Residential,I  Individual,94800,202500,0,297300,211 FRONTENAC AVE. N.W.,,,TV,2016
611210,"3603FD 11 E21    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,107000,0,192900,209 FRONTENAC AVE. N.W.,,,TV,2016
611220,"3603FD 11 22    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,119300,0,205200,207 FRONTENAC AVE. N.W.,,,TV,2016
611230,"3603FD 11 23    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,75300,158900,0,234200,205 FRONTENAC AVE. N.W.,,,TV,2016
611240,"3603FD 11 24A    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,75300,61800,0,137100,203 FRONTENAC AVE. N.W.,,,TV,2016
611250,"2229EW 11 24    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,85900,162200,0,248100,201 FRONTENAC AVE. N.W.,,,TV,2016
612000,"1236FK 12 1    SE-12-20-3-5    12,600 Sq. Feet    100' X 126' = 12,600",T,2,Residential,I  Individual,122500,109600,0,232100,302 EDGAR AVE. NW,,,TV,2016
612010,"1236FK 12 14    SE-12-20-3-5    12,900 Sq. Feet",T,2,Residential,I  Individual,111800,173800,0,285600,301 FRONTENAC AVE. N.W.,,,TV,2016
612020,"5676JK 12 2    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,105900,189800,0,295700,306 EDGAR AVE. N.W.,,,TV,2016
612030,"5676JK 12 3    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,105900,148400,0,254300,308 EDGAR AVE. N.W.,,,TV,2016
612040,"5676JK 12 4    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,103500,164400,0,267900,310 EDGAR AVE. N.W.,,,TV,2016
612050,"5676JK 12 5    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,98800,187400,0,286200,312 EDGAR AVE. N.W.,,,TV,2016
612060,"5676JK 12 6    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,103500,181800,0,285300,314 EDGAR AVE. N.W.,,,TV,2016
612070,"5676JK 12 7    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,98800,147800,0,246600,316 EDGAR AVE. N.W.,,,TV,2016
612080,"5676JK 12 8    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,105900,200900,0,306800,318 EDGAR AVE. N.W.,,,TV,2016
612090,"5676JK 12 9    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,105900,169600,0,275500,320 EDGAR AVE. N.W.,,,TV,2016
612100,"7610001 12 1    SE-12-20-3-5    8,390 Sq. Feet    65' X 128'",T,2,Residential,I  Individual,101900,241100,0,343000,305 FRONTENAC AVE. N.W.,,,TV,2016
612110,"7610001 12 2    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,99500,200600,0,300100,307 FRONTENAC AVE. N.W.,,,TV,2016
612120,"7610001 12 3    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,99500,196200,0,295700,309 FRONTENAC AVE. N.W.,,,TV,2016
612130,"7610001 12 4    SE-12-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,97500,222700,0,320200,311 FRONTENAC AVE. N.W.,,,TV,2016
612140,"7610001 12 5    SE-12-20-3-5    6,240 Sq. Feet",T,2,Residential,I  Individual,93900,205500,0,299400,313 FRONTENAC AVE. N.W.,,,TV,2016
612150,"7610001 12 6    SE-12-20-3-5    8,610 Sq. Feet",T,2,Residential,I  Individual,102700,223900,0,326600,315 FRONTENAC AVE. N.W.,,,TV,2016
612160,"7610001 12 7    SE-12-20-3-5    7,100 Sq. Feet",T,2,Residential,I  Individual,97100,197900,0,295000,317 FRONTENAC AVE. N.W.,,,TV,2016
612170,"7610001 12 8    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,87000,217400,0,304400,316 FRONTENAC AVE. N.W.,,,TV,2016
612180,"7610001 12 9    SE-12-20-3-5    8,830 Sq. Feet",T,2,Residential,I  Individual,103500,224600,0,328100,314 FRONTENAC AVE. N.W.,,,TV,2016
612190,"7610001 12 10    SE-12-20-3-5    6,140 Sq. Feet",T,2,Residential,I  Individual,93500,215600,0,309100,312 FRONTENAC AVE. N.W.,,,TV,2016
612200,"7610001 12 11    SE-12-20-3-5    7,190 Sq. Feet",T,2,Residential,I  Individual,97400,224500,0,321900,310 FRONTENAC AVE. N.W.,,,TV,2016
612210,"7610001 12 12    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,147200,0,244700,308 FRONTENAC AVE. N.W.,,,TV,2016
612220,"7610001 12 13    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,95200,181900,0,277100,306 FRONTENAC AVE. N.W.,,,TV,2016
612230,"7610001 12 14    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,101900,203000,0,304900,304 FRONTENAC AVE. N.W.,,,TV,2016
612240,"7610001 12 15    SE-12-20-3-5    9,730 Sq. Feet",T,2,Residential,I  Individual,106900,231800,0,338700,305 ROYAL AVE. N.W.,,,TV,2016
612250,"7610001 12 16    SE-12-20-3-5    8,060 Sq. Feet",T,2,Residential,I  Individual,100700,205400,0,306100,307 ROYAL AVE. N.W.,,,TV,2016
612260,"7610001 12 17    SE-12-20-3-5    7,650 Sq. Feet",T,2,Residential,I  Individual,99100,173500,0,272600,309 ROYAL AVE. N.W.,,,TV,2016
612270,"7610001 12 18    SE-12-20-3-5    8,340 Sq. Feet    60' X 140' = 8400",T,2,Residential,I  Individual,101700,184200,0,285900,311 ROYAL AVE. NW,,,TV,2016
612280,"7610001 12 19    SE-12-20-3-5    8,900 Sq. Feet",T,2,Residential,I  Individual,103800,180400,0,284200,313 ROYAL AVE. N.W.,,,TV,2016
612290,"7610001 12 20    SE-12-20-3-5    8,340 Sq. Feet",T,2,Residential,I  Individual,101700,194200,0,295900,315 ROYAL AVE. N.W.,,,TV,2016
612300,"7610001 12 21    SE-12-20-3-5    8,060 Sq. Feet",T,2,Residential,I  Individual,100700,160300,0,261000,317 ROYAL AVE. N.W.,,,TV,2016
612310,"7610001 12 22    SE-12-20-3-5    8,930 Sq. Feet",T,2,Residential,I  Individual,103900,204500,0,308400,319 ROYAL AVE. N.W.,,,TV,2016
612320,"7610001 12 23    SE-12-20-3-5    9,800 Sq. Feet",T,2,Residential,I  Individual,107200,188700,0,295900,321 ROYAL AVE. N.W.,,,TV,2016
612330,"7610001 12 24    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,112500,179300,0,291800,401 ROYAL AVE. N.W.,,,TV,2016
612340,"7610001 12 25    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,93100,167400,0,260500,301 ROBERT ST. N.W.,,,TV,2016
612350,"7610001 12 26    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,93100,205000,0,298100,303 ROBERT ST. N.W.,,,TV,2016
612360,"7610001 12 27    SE-12-20-3-5    6,350 Sq. Feet",T,2,Residential,I  Individual,94300,249000,0,343300,305 ROBERT ST. N.W.,,,TV,2016
612370,"7610001 12 28    SE-12-20-3-5    6,670 Sq. Feet",T,2,Residential,I  Individual,95500,178800,0,274300,307 ROBERT ST. N.W.,,,TV,2016
612380,"7610001 12 29    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,108200,267800,0,376000,309 ROBERT ST. N.W.,,,TV,2016
612390,"7610001 12 30    SE-12-20-3-5    10,440 Sq. Feet",T,2,Residential,I  Individual,108500,235800,0,344300,310 ROBERT ST. N.W.,,,TV,2016
612400,"7610001 12 31    SE-12-20-3-5    8,290 Sq. Feet",T,2,Residential,I  Individual,101500,194600,0,296100,308 ROBERT ST. NW,,,TV,2016
612410,"7610001 12 32    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,84300,183100,0,267400,306 ROBERT ST. N.W.,,,TV,2016
612420,"7610001 12 33    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,88900,186200,0,275100,304 ROBERT ST. N.W.,,,TV,2016
612430,"7610001 12 34    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,92100,192600,0,284700,302 ROBERT ST. N.W.,,,TV,2016
612440,7610001 12 R35    SE-12-20-3-5    2.33 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,214200,0,0,214200,302 PUBLIC RESERVE,,,TV,2016
613010,"7556JK 13 8    SE-12-20-3-5    9,320 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,105400,3400,0,108800,416 EDGAR AVE. N.W.,,,TV,2016
613020,"7556JK 13 7    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,103500,163000,0,266500,414 EDGAR AVE. N.W.,,,TV,2016
613030,"7556JK 13 6    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,98800,151900,0,250700,412 EDGAR AVE. N.W.,,,TV,2016
613040,"7556JK 13 5    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,101200,196900,0,298100,410 EDGAR AVE. N.W.,,,TV,2016
613050,"7556JK 13 4    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,98800,177900,0,276700,408 EDGAR AVE. N.W.,,,TV,2016
613060,"7556JK 13 3    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,101200,170700,0,271900,406 EDGAR AVE. N.W.,,,TV,2016
613070,"7556JK 13 1,2    SE-12-20-3-5    18,140 Sq. Feet",T,2,Residential,I  Individual,118900,236800,0,355700,402 EDGAR AVE N.W.,,,TV,2016
615010,"1236FK 15 1    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,110600,155700,0,266300,302 FRONTENAC AVE. N.W.,,,TV,2016
615020,"1236FK 15 E14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,117400,0,214900,301 ROYAL AVE. N.W.,,,TV,2016
615030,"1236FK 15 W14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,97500,215900,0,313400,303 ROYAL AVE. NW,,,TV,2016
616010,"2229EW 16 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,222400,0,306800,202 FRONTENAC AVE. N.W.,,,TV,2016
616020,"3603FD 16 1A    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,176300,0,260700,204 FRONTENAC AVE. N.W.,,,TV,2016
616030,"3603FD 16 2,P3    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,90800,162400,0,253200,206 FRONTENAC AVE. N.W.,,,TV,2016
616040,"3603FD 16 P3    SE-12-20-3-5    5,040 Sq. Feet",T,2,Residential,I  Individual,74100,176500,0,250600,208 FRONTENAC AVE. N.W.,,,TV,2016
616050,"3603FD 16 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,84400,122900,0,207300,210 FRONTENAC AVE. N.W.,,,TV,2016
