Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
13000,"4061EC 11 2    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,126000,0,272100,506 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
13100,"4061EC 11 3    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,169700,0,315800,510 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
13200,"4061EC 11 4    E -8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,120000,0,266100,514 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
13300,"4061EC 11 5    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,180500,0,326600,513 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
13400,"4061EC 11 6    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,94100,0,240200,509 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
13500,"4061EC 11 7    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,179000,0,325100,505 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
13600,"4061EC 11 8    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,147700,0,293800,501 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
13700,"4061EC 12 1    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,110800,0,256900,502 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
13800,"4061EC 12 2    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,187800,0,333900,506 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
13900,"4061EC 12 3    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,142700,0,288800,510 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14000,"4061EC 12 4    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,111900,0,258000,514 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14100,"4061EC 12 5    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,155400,0,301500,513 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14200,"4061EC 12 6    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,111900,0,258000,509 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14300,"4061EC 12 7    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,139600,0,285700,505 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14400,"4061EC 12 8    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,135500,0,281600,501 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14500,"4061EC 13 1    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,267000,0,413100,402 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14600,"4061EC 13 2    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,119800,0,265900,406 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14700,"4061EC 13 3    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,179200,0,325300,410 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14800,"4061EC 13 4    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,171900,0,318000,412 2ND STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
14900,"4061EC 13 5    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,289700,0,435800,418 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15000,"4061EC 13 6    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,122800,0,268900,417 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15100,"4061EC 13 7    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,145100,0,291200,413 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15200,"4061EC 13 8    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,104100,0,250200,409 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15300,"4061EC 13 9    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,128500,0,274600,405 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15400,"4061EC 13 10    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,197700,0,343800,401 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
15500,9310060 14A     NE-8-20-2-5    4.35 Acres,E,25,School,C  Corporation,521400,4574800,0,5096200,409 2ND ST. S.W.,NR  LAND & IMPROVEMENTS,,DV,2023
15700,9310060 16A     NE-8-20-2-5    2.64 Acres,E,25,School,C  Corporation,398400,8651200,0,9049600,511 3RD ST. S.W.,NR  LAND & IMPROVEMENTS,,DV,2023
15900,"4061EC 17 5 - 6    NE-8-20-2-5    9,240 Sq. Feet",E,25,School,C  Corporation,140000,0,0,140000,412 3RD ST. S.W.,NR  LAND,,DV,2023
16000,"4061EC 18 PTN1,2    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,170100,0,310800,409 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16100,"4061EC 18 PTN. 1    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,247300,0,388000,413 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16200,"4061EC 18 3    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,85300,0,232600,405 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16300,"4061EC 18 4    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,190200,0,337500,401 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16400,"4061EC 18 5    NE-8-20-2-5    11,220 Sq. Feet",T,6,Residential Multi Family,I  Individual,184100,388000,0,572100,402 3RD AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16500,"4061EC 18 6    NE-8-20-2-5    11,220 Sq. Feet",T,6,Residential Multi Family,I  Individual,184100,388000,0,572100,404 3RD AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16600,"4061EC 18 7    NE-8-20-2-5    11,220 Sq. Feet",T,6,Residential Multi Family,I  Individual,184100,359800,0,543900,406 3RD AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16700,"4061EC 18 8    NE-8-20-2-5    11,570 Sq. Feet",T,2,Residential,I  Individual,147500,224900,0,372400,408 3RD AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16800,"4061EC 19 1    NE-8-20-2-5    11,560 Sq. Feet",T,2,Residential,I  Individual,147500,197500,0,345000,413 1ST AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
16900,"4061EC 19 2    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,214400,0,361700,409 1ST AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17000,"4061EC 19 3    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,169000,0,316300,405 1ST AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17100,"4061EC 19 4    NE-8-20-2-5    11,220 Sq. Feet",T,6,Residential Multi Family,I  Individual,147300,220000,0,367300,401 1ST AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17200,"4061EC 19 5    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,192500,0,339800,402 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17300,"4061EC 19 6    NE-8-20-2-5    11,220 Sq. Feet",T,2,Residential,I  Individual,147300,186700,0,334000,406 2ND AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17400,"4061EC 19 PTN7,8    NE-8-20-2-5    11,390 Sq. Feet",T,2,Residential,I  Individual,147400,255500,0,402900,218 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17500,"4061EC 19 7,8    NE-8-20-2-5    11,305 Sq. Feet",T,2,Residential,I  Individual,147300,237200,0,384500,214 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
17600,"2110284 20 16    NE-8-20-2-5    22,610 Sq. Feet",T,3,Commercial,C  Corporation,0,0,615500,615500,101 4th St. SW,NR  LAND & IMPROVEMENTS,,DV,2023
17900,"8010853 20 12    NE-8-20-2-5    7,790 Sq. Feet",T,2,Residential,I  Individual,127300,111500,0,238800,101 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18000,"8010853 20 13    NE-8-20-2-5    7,260 Sq. Feet",T,2,Residential,I  Individual,121400,152300,0,273700,105 3RD. ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18100,"8010853 20 14    NE-8-20-2-5    7,260 Sq. Feet",T,2,Residential,I  Individual,121400,220100,0,341500,107 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18200,"4061EC 20 PTN5&6    NE-8-20-2-5    11,850 Sq. Feet",T,2,Residential,I  Individual,147700,165000,0,312700,109 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18300,"4061EC 20 PTN5&6    NE-8-20-2-5    10,560 Sq. Feet",T,2,Residential,I  Individual,146800,116500,0,263300,117 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18400,"4061EC 20 S 97.8' 7    NE-8-20-2-5    6,435 Sq. Feet",T,2,Residential,I  Individual,109100,129700,0,238800,412 1ST AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18500,"4061EC 20 S 80' 8    NE-8-20-2-5    5,408 Sq. Feet",T,2,Residential,I  Individual,93000,129200,0,222200,111 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18600,"1912036 20 15    NE-8-20-2-5    10,810 Sq. Feet",T,2,Residential,I  Individual,147000,174800,0,321800,109 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
18700,1106EH 21     NE-8-20-2-5    3.32 Acres,E,28,Municipal Reserve,M  Municipal,447300,39800,0,487100,307 5TH ST. S.W.,NR  LAND & IMPROVEMENTS,BLACK DIAMOND CAMPGROUND South 1/2,DV,2023
18800,2010946 21 3    NE-8-20-2-5    5.29 Acres,E,28,Municipal Reserve,M  Municipal,589100,827100,0,1416200,121 5TH STREET SOUTH WEST,NR  LAND & IMPROVEMENTS,Fire Hall & North 1/2 of Campground,DV,2023
18900,"3306HW  1    NE-8-20-2-5    10,966 Sq. Feet",T,2,Residential,I  Individual,147100,159800,0,306900,203 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19000,"3306HW  N1/2 2    NE-8-20-2-5    5,500 Sq. Feet",T,6,Residential Multi Family,I  Individual,94400,179900,0,274300,210 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19100,"1106EH 22 1    NE-8-20-2-5    8,850 Sq. Feet",T,2,Residential,I  Individual,144800,200600,0,345400,411 1A AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19200,"1106EH 22 2    NE-8-20-2-5    7,500 Sq. Feet",T,2,Residential,I  Individual,130700,103200,0,233900,308 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19300,"1106EH 22 3    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,230900,0,376700,312 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19400,"1106EH 22 4    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,135900,0,281700,318 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19500,"1106EH 22 5    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,131300,0,277100,322 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19600,"1106EH 22 6    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,336800,0,482600,326 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19700,"1106EH 22 7    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,197900,0,343700,330 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19800,"1106EH 22 8    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,142700,0,288500,332 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
19900,"1106EH 22 9    NE-8-20-2-5    9,000 Sq. Feet",T,2,Residential,I  Individual,145800,218800,0,364600,334 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20000,"1106EH 22 S95'10    NE-8-20-2-5    15,300 Sq. Feet",T,2,Residential,I  Individual,150300,145100,0,295400,335 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20100,"1106EH 22 N55'10    8,855 Sq. Feet",T,2,Residential,I  Individual,137600,257700,0,395300,319 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20200,"7610492 22 1      8,050 Sq. Feet",T,2,Residential,I  Individual,130300,190500,0,320800,313 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20300,"7610492 22 2      8,050 Sq. Feet",T,2,Residential,I  Individual,130300,165900,0,296200,315 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20400,"7610492 22 3      8,050 Sq. Feet",T,2,Residential,I  Individual,130300,326500,0,456800,317 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20500,"1106EH 22 11    NE-8-20-2-5    9,660 Sq. Feet",T,2,Residential,I  Individual,142700,92000,0,234700,311 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20600,"1106EH 22 12      9,660 Sq. Feet",T,2,Residential,I  Individual,142700,111600,0,254300,309 4TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20700,"1106EH 22 P13&14    NE-8-20-2-5    9,920 Sq. Feet",T,2,Residential,I  Individual,144300,168300,0,312600,401 1A AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20800,"1106EH 22 P13&14    NE-8-20-2-5    7,600 Sq. Feet",T,2,Residential,I  Individual,125200,68900,0,194100,407 1A AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20900,"1106EH 23 2    NE-8-20-2-5    8,051 Sq. Feet",T,2,Residential,I  Individual,137200,308600,0,445800,406 5TH Street S.W.,R    LAND & IMPROVEMENTS,,DV,2023
20950,"1106EH 23 1    NE-8-20-2-5    9,235 Sq. Feet",T,2,Residential,I  Individual,147300,353900,0,501200,402 5th Street S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21000,"1106EH 23 3        8,388 Sq. Feet",T,2,Residential,I  Individual,141200,198900,0,340100,410 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21100,"1106EH 23 4        8,070 Sq. Feet",T,2,Residential,I  Individual,137400,194000,0,331400,412 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21200,"1106EH 23 5        8,930 Sq. Feet",T,2,Residential,I  Individual,145300,187400,0,332700,420 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21300,"1106EH 23 6        8,070 Sq. Feet",T,2,Residential,I  Individual,137400,215000,0,352400,422 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21400,"1106EH 23 7        8,500 Sq. Feet",T,2,Residential,I  Individual,142500,195300,0,337800,426 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21500,"1106EH 23 8        7,530 Sq. Feet",T,2,Residential,I  Individual,131000,237600,0,368600,430 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21600,"1106EH 23 9        7,320 Sq. Feet",T,2,Residential,I  Individual,128500,194100,0,322600,434 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21700,"1106EH 23 10      6,681 Sq. Feet",T,2,Residential,I  Individual,119200,201000,0,320200,438 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21800,"1106EH 23 11      5,490 Sq. Feet",T,2,Residential,I  Individual,99200,215300,0,314500,442 5TH ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
21900,"1106EH 23 12      5,810 Sq. Feet",T,2,Residential,I  Individual,104100,267200,0,371300,444 5TH. ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
22000,1106EH 23 13-24    2.30 Acres,E,25,School,C  Corporation,373900,0,0,373900,,NR  LAND,,DV,2023
22300,9310060 25A     NE-8-20-2-5    1.36 Acres,E,25,School,C  Corporation,306300,1128900,0,1435200,611 3RD ST. S.W.,NR  LAND & IMPROVEMENTS,,DV,2023
22600,"1106EH 25 11      6,765 Sq. Feet",T,2,Residential,I  Individual,114600,224000,0,338600,637 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
22700,"1106EH 25 12      7,070 Sq. Feet",T,2,Residential,I  Individual,119200,176200,0,295400,633 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
22800,"1106EH 25 13      6,770 Sq. Feet",T,2,Residential,I  Individual,114600,113900,0,228500,629 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
22900,"1106EH 25 14      7,380 Sq. Feet",T,2,Residential,I  Individual,122700,163800,0,286500,625 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23000,9310060 24A     NE-8-20-2-5    4.32 Acres,E,28,Municipal Reserve,M  Municipal,249200,0,0,249200,621 3RD ST. S.W.,NR  LAND,,DV,2023
23200,"1106EH 26 1        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,131400,0,277500,602 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23300,"1106EH 26 2        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,86000,0,232100,606 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23400,"1106EH 26 3        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,116200,0,262300,610 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23500,"1106EH 26 4        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,161000,0,307100,614 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23600,"1106EH 26 5        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,181900,0,328000,618 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23700,"1106EH 26 6        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,154500,0,300600,622 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23800,"1106EH 26 7        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,138400,0,284500,626 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
23900,"1106EH 26 8        9,350 Sq. Feet",T,2,Residential,I  Individual,140700,125800,0,266500,630 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24000,"1106EH 26 9        9,760 Sq. Feet",T,2,Residential,I  Individual,143300,153100,0,296400,634 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24100,"1106EH 26 10      9,350 Sq. Feet",T,2,Residential,I  Individual,140700,79800,0,220500,638 3RD ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24200,"1106EH 26 11      9,350 Sq. Feet",T,2,Residential,I  Individual,140700,200500,0,341200,637 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24300,"1106EH 26 12      9,690 Sq. Feet",T,2,Residential,I  Individual,142900,78800,0,221700,633 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24400,"1106EH 26 13    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,115100,0,255800,629 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24500,"1106EH 26 14    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,215500,0,361600,625 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24600,"1106EH 26 15    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,132300,0,278400,621 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24700,"1106EH 26 16    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,180600,0,326700,617 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24800,"1106EH 26 17    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,372000,0,518100,613 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
24900,"1106EH 26 18    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,131100,0,277200,609 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25000,"1106EH 26 19    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,217800,0,363900,605 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25100,"1810243 26 21, 22    NE-8-20-2-5    8,335 Sq. Feet",T,2,Residential,I  Individual,133500,116600,0,250100,601 2nd Street S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25200,"1106EH 27 1    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,77500,0,223600,602 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25300,"1106EH 27 2    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,78100,0,224200,606 2ND STREET S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25400,"1106EH 27 3    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,205300,0,351400,610 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25500,"1106EH 27 4,PTN5    NE-8-20-2-5    11,050 Sq. Feet",T,2,Residential,I  Individual,147100,141400,0,288500,614 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25600,"1106EH 27 S55' 5    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,157200,0,297900,618 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25700,"1106EH 27 6    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,141500,0,287600,622 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25800,"1106EH 27 7    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,155000,0,301100,626 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
25900,"1106EH 27 8    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,139800,0,280500,630 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26000,"1106EH 27 9    NE-8-20-2-5    9,690 Sq. Feet",T,2,Residential,I  Individual,142900,59300,0,202200,634 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26100,"1106EH 27 10    NE-8-20-2-5    9,350 Sq. Feet",T,2,Residential,I  Individual,140700,231900,0,372600,636 2ND ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26200,"1106EH 27 11,P12    13,077 Sq. Feet",T,2,Residential,I  Individual,148600,117800,0,266400,633 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26300,"1106EH 27 12,13    14,153 Sq. Feet",T,2,Residential,I  Individual,149400,127400,0,276800,629 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26400,"1106EH 27 14      10,200 Sq. Feet",T,2,Residential,I  Individual,146100,153500,0,299600,623 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26500,"1106EH 27 15      10,200 Sq. Feet",T,2,Residential,I  Individual,146100,99600,0,245700,621 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26600,"1106EH 27 16      10,200 Sq. Feet",T,2,Residential,I  Individual,146100,138700,0,284800,617 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26700,"1106EH 27 17      10,200 Sq. Feet",T,2,Residential,I  Individual,146100,122100,0,268200,613 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26800,"1106EH 27 18    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,168600,0,314700,609 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
26900,"1106EH 27 19    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,101000,0,247100,605 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27000,"1106EH 27 20    NE-8-20-2-5    10,200 Sq. Feet",T,2,Residential,I  Individual,146100,24700,0,170800,601 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27100,"1106EH 28 S76' 2    NE-8-20-2-5    9,120 Sq. Feet",T,2,Residential,I  Individual,153200,234000,0,387200,634 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27200,"1106EH 28 N70' 2    NE-8-20-2-5    11,200 Sq. Feet",T,6,Residential Multi Family,I  Individual,198800,432300,0,631100,630 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27300,"1106EH 28 4        23,522 Sq. Feet",T,2,Residential,I  Individual,165700,25200,0,190900,633 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
27400,"8811636 28 7      9,350 Sq. Feet",T,2,Residential,I  Individual,148100,58900,0,207000,625 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
27500,"1106EH 28 PTN. 5    25,700 Sq. Feet",T,2,Residential,I  Individual,168600,282700,0,451300,605 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
27600,"1106EH 28 PTN. 5    8,500 Sq. Feet",T,2,Residential,I  Individual,135300,215000,0,350300,601 GOVERNMENT RD. S.,R    LAND & IMPROVEMENTS,,DV,2023
27700,"1106EH 28 PTN. 5    NE-8-20-2-5    8,500 Sq. Feet",T,2,Residential,I  Individual,135300,218800,0,354100,105 5TH AVE. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27800,"2779FA 28 1        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,87900,0,234000,602 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
27900,"2779FA 28 2        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,237300,0,383400,606 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
28200,"2779FA 28 3        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,224700,0,370800,610 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
28300,"2779FA 28 4        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,264800,0,410900,614 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
28400,"2779FA 28 5        10,200 Sq. Feet",T,2,Residential,I  Individual,146100,147200,0,293300,618 1ST ST. S.W.,R    LAND & IMPROVEMENTS,,DV,2023
